idx,image_path,gt_answer,pass_count,runs,pass_rate,keep,cod_preview,predictions_preview
13282,./geothought_images/geothought_13282.jpg,60^\circ,5,5,1.0,True,"OA = OB \implies \triangle OAB \text{ isosceles} \land \angle OAB = \angle OBA
\angle OAB = 30^\circ \implies \angle OBA = 30^\circ
\angle AOB = 180^\circ - \angle OAB - \angle OBA = 180^\circ - 30^\c",60° || 60° || 60
13283,./geothought_images/geothought_13283.jpg,116^\circ,5,5,1.0,True,"m\angle XYZ = \tfrac{1}{2} \cdot m(\text{arc } XZ)
∠ADC \text{ formed by chords } DC \text{ and } DA \implies \text{ intercepts arc } AC
m(\text{arc } AC) = 2 \cdot m\angle ADC = 2 \cdot 58^\circ = 11",116 || 116 || 116
13284,./geothought_images/geothought_13284.jpg,30^\circ,5,5,1.0,True,"OA = OB \implies \angle OAB = \angle OBA
∠ABO = 20^\circ
∠OAB = ∠ABO = 20^\circ
∠AOB = 180^\circ - \angle OAB - \angle OBA = 180^\circ - 20^\circ - 20^\circ = 140^\circ
∠BOC = 100^\circ
∠AOC = 360^\ci",30° || 30° || 30°
13285,./geothought_images/geothought_13285.jpg,100^\circ,5,5,1.0,True,"Central angle theorem: for arc BC, \angle BOC = 2\,\angle BAC.
\angle BAC = 50^\circ.
\angle BOC = 2 \cdot \angle BAC = 2 \cdot 50^\circ = 100^\circ.
\angle BOC = \boldsymbol{100^\circ}.",100° || 100° || 100°
13286,./geothought_images/geothought_13286.jpg,40^\circ,5,5,1.0,True,"m(\angle BOC) = m(\widehat{BC})
m(\widehat{BC}) = 80^\circ
m(\angle BAC) = \tfrac{1}{2}\,m(\widehat{BC})
m(\angle BAC) = \tfrac{1}{2}\cdot 80^\circ = 40^\circ",40° || 40° || 40°
13287,./geothought_images/geothought_13287.jpg,50^\circ,5,5,1.0,True,"OA = OB \implies \triangle OAB \text{ isosceles with base } AB \implies \angle OAB = \angle ABO
\angle ABO = 20^\circ \implies \angle OAB = 20^\circ
OA = OC \implies \angle OAC = \angle ACO
\angle ACO",50 || 50° || 50°
13288,./geothought_images/geothought_13288.jpg,136^\circ,5,5,1.0,True,"OA = OB
OA = OB \implies \angle OAB = \angle OBA
\angle OAB = 22^\circ \implies \angle OBA = 22^\circ
\angle OAB + \angle OBA + \angle AOB = 180^\circ
22^\circ + 22^\circ + \angle AOB = 180^\circ
\ang",136° || 136° || 136°
13289,./geothought_images/geothought_13289.jpg,46^\circ,5,5,1.0,True,"OA = OB \implies \angle OAB = \angle OBA
\angle OAB = 22^\circ
\angle OBA = 22^\circ
\angle AOB = 180^\circ - \angle OAB - \angle OBA = 180^\circ - 22^\circ - 22^\circ = 136^\circ
OC \perp OA \implies",46° || 46° || 46°
13290,./geothought_images/geothought_13290.jpg,68^\circ,5,5,1.0,True,"OA = OB \implies \angle OBA = \angle OAB = 22^\circ
\angle AOB = 180^\circ - \angle OAB - \angle OBA
\angle AOB = 180^\circ - 22^\circ - 22^\circ = 136^\circ
OC \perp OA \implies \angle AOC = 90^\circ",68° || 68° || 68°
13291,./geothought_images/geothought_13291.jpg,112^\circ,5,5,1.0,True,"OA = OB \implies \triangle OAB \text{ isosceles with } \angle OAB = \angle OBA
\angle OAB = 22^\circ \implies \angle OBA = 22^\circ
\angle AOB = 180^\circ - \angle OAB - \angle OBA = 180^\circ - 22^\c",112° || 112° || 112°
13292,./geothought_images/geothought_13292.jpg,105^\circ,5,5,1.0,True,"CD \text{ tangent at } D \implies OD \perp CD
OD \perp CD \implies \angle ODC = 90^\circ
\angle A = 15^\circ
\angle ODC + \angle A = 90^\circ + 15^\circ = 105^\circ",105° || 105° || 105°
13293,./geothought_images/geothought_13293.jpg,30^\circ,5,5,1.0,True,"CD \text{ tangent to circle } O \text{ at } D \implies OD \perp CD \implies \angle ODC = 90^\circ
OA = OD \implies \triangle OAD \text{ isosceles} \implies \angle OAD = \angle ODA
\angle A = 15^\circ ",30° || 30° || 30°
13294,./geothought_images/geothought_13294.jpg,90^\circ,5,5,1.0,True,"OA = OB \implies \angle OAB = \angle OBA
\angle OAB = 22^\circ \implies \angle OBA = 22^\circ
CB \perp OB \implies \angle OBC = 90^\circ
\angle AOB = 180^\circ - \angle OAB - \angle OBA = 180^\circ - ",90° || 90° || 90°
13295,./geothought_images/geothought_13295.jpg,40^\circ,5,5,1.0,True,"\angle AOD = 100^\circ \implies \text{arc } AD = 100^\circ
AB \text{ diameter} \implies \text{arc } AB = 180^\circ
\text{arc } BD = \text{arc } AB - \text{arc } AD = 180^\circ - 100^\circ = 80^\circ
\",40° || 40° || 40
13296,./geothought_images/geothought_13296.jpg,20^\circ,5,5,1.0,True,"AB \text{ diameter} \implies \text{Arc } AB = 180^\circ
\angle AOD = 100^\circ \implies \text{Arc } AD = 100^\circ
\text{Arc } BD = \text{Arc } AB - \text{Arc } AD = 180^\circ - 100^\circ = 80^\circ
\",20° || 20° || 20°
13297,./geothought_images/geothought_13297.jpg,40^\circ,5,5,1.0,True,"Let x = \angle AOC
\overset{\frown}{AC} = x
\overset{\frown}{AB} = 180^\circ
\overset{\frown}{AD} = 100^\circ
\overset{\frown}{BC} = \overset{\frown}{CD}
\overset{\frown}{BC} = 180^\circ - x
\overset{",40° || 40° || 40°
13298,./geothought_images/geothought_13298.jpg,63^\circ,5,5,1.0,True,"AD \text{ is the diameter of circle } O \implies \angle ABD = 90^\circ
\angle ADB = 180^\circ - \angle DAB - \angle ABD = 180^\circ - 27^\circ - 90^\circ = 63^\circ
\angle ACB = \angle ADB
\angle ACB ",63° || 63° || 63°
13299,./geothought_images/geothought_13299.jpg,63^\circ,5,5,1.0,True,"\angle ACB \text{ and } \angle ADB \text{ subtend arc } AB \implies \angle ACB = \angle ADB
\angle ACB = 63^\circ
\angle ADB = \angle ACB = 63^\circ",63° || 63° || 63°
13300,./geothought_images/geothought_13300.jpg,90^\circ,5,5,1.0,True,"Thales' \text{theorem}: AD \text{ diameter of } \odot O \land B \in \odot O \implies \angle ABD = 90^\circ
ΔABC \text{ inscribed in } \odot O \implies B \in \odot O
AD \text{ is the diameter of } \odo",90° || 90° || 90°
13301,./geothought_images/geothought_13301.jpg,27^\circ,5,5,1.0,True,"AD \text{ is the diameter of circle } O \implies \angle ABD = 90^\circ
In \triangle ABD, x = \angle DAB; \quad x + \angle ABD + \angle ADB = 180^\circ
\angle ABD = 90^\circ, \; \angle ADB = 63^\circ \",27° || 27° || 27°
13302,./geothought_images/geothought_13302.jpg,130^\circ,5,5,1.0,True,"OA \perp PA \land OB \perp PB \implies \angle OAP = 90^\circ \land \angle OBP = 90^\circ
Let \angle AOB = x
In quadrilateral OAPB: \angle OAP + \angle OBP + \angle P + \angle AOB = 360^\circ
90^\circ ",130° || 130° || 130°
13303,./geothought_images/geothought_13303.jpg,130^\circ,5,5,1.0,True,"OA \perp PA \land OB \perp PB \implies \angle OAP = 90^\circ \land \angle OBP = 90^\circ
In \; OAPB \text{ (quadrilateral)}, \; \angle OAP + \angle OBP + \angle APB + \angle AOB = 360^\circ
90^\circ +",130 || 130 || 130
13304,./geothought_images/geothought_13304.jpg,50^\circ,5,5,1.0,True,"\overset{\frown}{AB} = 2 \angle ACB
\angle ACB = 65^\circ \implies \overset{\frown}{AB} = 130^\circ
\angle AOB = \overset{\frown}{AB} = 130^\circ
\angle OAP = 90^\circ \quad \text{and} \quad \angle OB",50° || 50° || 50°
13305,./geothought_images/geothought_13305.jpg,65^\circ,5,5,1.0,True,"PA = PB
\triangle PAB \text{ isosceles} \implies \angle PAB = \angle PBA
Let \angle PAB = x, \angle PBA = x, \angle APB = 50^\circ
50^\circ + x + x = 180^\circ
2x = 130^\circ
x = 65^\circ
\angle PAB =",65° || 65° || 65°
13306,./geothought_images/geothought_13306.jpg,65^\circ,5,5,1.0,True,"CA, CD \text{ are tangent segments from } C \text{ to circle } O \implies CA = CD
CA = CD \implies \angle CAD = \angle CDA
\triangle CAD : \angle CAD + \angle CDA + \angle ACD = 180^\circ
\angle CAD =",65° || 65° || 65°
13307,./geothought_images/geothought_13307.jpg,90^\circ,5,5,1.0,True,"AB \text{ is diameter of circle } O \implies \angle ADB = 90^\circ \quad (\forall D \in \odot O)
CD \text{ tangent to } (O) \text{ at } D \implies D \in \odot O
AB \text{ diameter of } O \land D \in \",90 || 90 || 90
13308,./geothought_images/geothought_13308.jpg,115^\circ,5,5,1.0,True,"OA \perp PA \implies \angle OAP = 90^\circ
OB \perp PB \implies \angle OBP = 90^\circ
\angle OAP + \angle OBP + \angle APB + \angle AOB = 360^\circ
90^\circ + 90^\circ + 50^\circ + \angle AOB = 360^\c",115° || 115° || 115°
13309,./geothought_images/geothought_13309.jpg,50^\circ,5,5,1.0,True,"CA = CD
CA = CD \implies \angle CAD = \angle CDA
\angle CDA = 65^\circ \implies \angle CAD = 65^\circ
\angle ACD + \angle CDA + \angle CAD = 180^\circ
\angle ACD = 180^\circ - 65^\circ - 65^\circ = 50",50 || 50 || 50
13310,./geothought_images/geothought_13310.jpg,130^\circ,5,5,1.0,True,"OA \perp CA \implies \angle OAC = 90^\circ
OD \perp CD \implies \angle ODC = 90^\circ
\angle OAC + \angle ACD + \angle ODC + \angle AOD = 360^\circ
Let x = \angle AOD; 90^\circ + 50^\circ + 90^\circ +",130° || 130° || 130°
13311,./geothought_images/geothought_13311.jpg,70^\circ,5,5,1.0,True,"CE \text{ is the diameter of circle } O \land D \in O \implies \angle CDE = 90^\circ
\angle EDB + \angle BDC = \angle CDE
\angle BDC = 20^\circ
\angle CDE = 90^\circ
\angle EDB + 20^\circ = 90^\circ
\",70° || 70° || 70
13312,./geothought_images/geothought_13312.jpg,20^\circ,5,5,1.0,True,"ABDE \text{ cyclic} \implies \angle A + \angle BDE = 180^\circ
\angle A = 110^\circ \implies \angle BDE = 180^\circ - 110^\circ = 70^\circ
CE \text{ diameter} \implies \angle CDE = 90^\circ
\angle CDE",20 || 20 || 20
13313,./geothought_images/geothought_13313.jpg,50^\circ,5,5,1.0,True,"AB \text{ is the diameter of } \odot O \implies \angle ADB = 90^\circ
\angle ADB = 90^\circ, \; \angle DBA = 65^\circ \implies \angle BAD = 180^\circ - 90^\circ - 65^\circ = 25^\circ
CA \text{ tangent",50 || 50 || 50
13314,./geothought_images/geothought_13314.jpg,70^\circ,5,5,1.0,True,"In circle \(O\), \(\angle BDC\) and \(\angle BEC\) subtend arc \(BC\); hence \(\angle BEC = \angle BDC = 20^\circ\).
CE \text{ is the diameter of circle } O \implies \angle CBE = 90^\circ.
In \(\trian",70° || 70° || 70°
13315,./geothought_images/geothought_13315.jpg,20^\circ,5,5,1.0,True,"CE \text{ is the diameter of circle } O \implies \angle CBE = 90^\circ
\triangle CBE \implies \angle BCE + \angle CBE + \angle BEC = 180^\circ
70^\circ + 90^\circ + \angle BEC = 180^\circ
\angle BEC =",20° || 20° || 20°
13316,./geothought_images/geothought_13316.jpg,252^\circ,5,5,1.0,True,"m\overset{\frown}{BD} = m\angle BOD = 108^\circ
m\overset{\frown}{BAD} = 360^\circ - m\overset{\frown}{BD}
m\overset{\frown}{BAD} = 360^\circ - 108^\circ = 252^\circ
\text{Central angle for arc BAD ha",252° || 252° || 252°
13317,./geothought_images/geothought_13317.jpg,"The inscribed angle is half the measure of \( \angle BOD \), so its degree measure is \( \frac{1}{2} m\angle BOD \).",0,5,0.0,False,"m\angle BOD = \widehat{BD}
m\angle BAD = \tfrac{1}{2} \widehat{BD}
m\angle BAD = \tfrac{1}{2} m\angle BOD","But wait — the problem says “the inscribed angle ... that intercepts the same arc BD as the central angle ∠BOD”, and || > “What is the degree measure of the inscribed angle in circle O that intercepts the same arc BD as the central angle � || It does **not**"
13318,./geothought_images/geothought_13318.jpg,65^\circ,5,5,1.0,True,"AB \text{ is the diameter of circle } O \implies \angle AEB = 90^\circ
\angle AEB = \angle AED + \angle DEB
\angle AED = 25^\circ
90^\circ = 25^\circ + \angle DEB
\angle DEB = 90^\circ - 25^\circ = 65",65° || 65° || 65°
13319,./geothought_images/geothought_13319.jpg,25^\circ,5,5,1.0,True,"On circle O, \angle AED \text{ and } \angle ACD \text{ subtend the same arc } \overset{\frown}{AD}.
\angle AED = \angle ACD.
\angle AED = 25^\circ \implies \angle ACD = 25^\circ.",25° || 25° || 25
13320,./geothought_images/geothought_13320.jpg,90^\circ,5,5,1.0,True,"AB \text{ diameter of circle } O \land D \in O \implies \angle ADB = 90^\circ
\angle AOB = 180^\circ
\angle ADB = \frac{1}{2} \angle AOB
\angle ADB = \frac{1}{2} \cdot 180^\circ = 90^\circ",90° || 90° || 90
13321,./geothought_images/geothought_13321.jpg,180^\circ,5,5,1.0,True,"\angle BOD = 108^\circ \implies \overset{\frown}{BD} = 108^\circ
\text{In cyclic quadrilateral } ABCD, \angle BAD \text{ intercepts the major arc } \overset{\frown}{BD}, \angle BCD \text{ intercepts t",180 || 180 || 180
13322,./geothought_images/geothought_13322.jpg,50^\circ,5,5,1.0,True,"PA \text{ tangent to circle } O \text{ at } A \implies OA \perp PA
\angle OAP = 90^\circ
In \triangle OAP, \angle OAP = 90^\circ, \angle OPA = 40^\circ, \angle AOP = x
90^\circ + 40^\circ + x = 180^\c",50 || 50 || 50
13323,./geothought_images/geothought_13323.jpg,40^\circ,5,5,1.0,True,"PA \text{ tangent to circle } O \text{ at } A \implies OA \perp PA \implies \angle OAP = 90^\circ
OB = OC \implies \angle OBC = \angle OCB
\angle OBC = 25^\circ
\angle OBC = \angle OCB, \angle OBC = 2",40° || 40 || 40°
13324,./geothought_images/geothought_13324.jpg,65^\circ,5,5,1.0,True,"AB \text{ diameter of circle } O \implies \angle ACB = 90^\circ
\angle AED = \angle ABD
\angle AED = 25^\circ \implies \angle ABD = 25^\circ
\angle ABD = \angle ACE
\angle ABD = 25^\circ \implies \ang",65° || 65° || 65°
13325,./geothought_images/geothought_13325.jpg,90^\circ,5,5,1.0,True,"PA \text{ is tangent to circle } O \text{ at } A; OA \text{ is a radius of } O
\text{Tangent-radius theorem} \implies PA \perp OA
\angle OAP = 90^\circ",90 || 90 || 90
13326,./geothought_images/geothought_13326.jpg,56^\circ,5,5,1.0,True,"AB \text{ diameter of circle } O \implies \angle ACB = 90^\circ
\angle BAC = 180^\circ - \angle ACB - \angle ABC = 180^\circ - 90^\circ - 34^\circ = 56^\circ
\angle D = \angle BAC = 56^\circ",56 || 56 || 56
13327,./geothought_images/geothought_13327.jpg,25^\circ,5,5,1.0,True,"PA \text{ tangent to circle } O \text{ at } A \implies OA \perp AP \implies \angle OAP = 90^\circ
OC \text{ on ray } OP \land OA \text{ is radius} \implies \angle AOC = \angle AOP = 50^\circ
\angle B ",25° || 25° || 25°
13328,./geothought_images/geothought_13328.jpg,90^\circ,5,5,1.0,True,"m\angle ACB = \frac{1}{2} \, m \overset{\frown}{AB}
AB \text{ diameter} \implies m \overset{\frown}{AB} = 180^\circ
m\angle ACB = \frac{1}{2} \cdot 180^\circ
m\angle ACB = 90^\circ",90° || 90° || 90°
13329,./geothought_images/geothought_13329.jpg,90^\circ,5,5,1.0,True,"AB \text{ is the diameter of circle } O \land D \in \text{circle } O \implies \triangle ADB \text{ is inscribed with } AB \text{ as diameter}
\text{Thales' Theorem} \implies \angle ADB = 90^\circ
\ang",90 || 90 || 90
13330,./geothought_images/geothought_13330.jpg,112^\circ,5,5,1.0,True,"\angle CDB \text{ inscribed} \land \angle COB \text{ central} \implies \angle CDB \text{ and } \angle COB \text{ subtend arc } CB
\angle CDB = \tfrac{1}{2} \angle COB
56^\circ = \tfrac{1}{2} \angle CO",112° || 112° || 112°
13331,./geothought_images/geothought_13331.jpg,56^\circ,5,5,1.0,True,"AB \text{ is the diameter of circle } O \implies \angle ACB = 90^\circ
\angle CDB \text{ and } \angle CAB \text{ subtend arc } CB \implies \angle CDB = \angle CAB
\angle CDB = 56^\circ
\angle BAC = \a",56 || 56° || 56°
13332,./geothought_images/geothought_13332.jpg,40^\circ,5,5,1.0,True,"OA = OC \implies \triangle AOC \text{ isosceles with base } AC; \angle OCA = \angle OAC
\angle OAC = \angle OCA = x
\angle AOC = 100^\circ, \angle OAC = \angle OCA = x \implies 100^\circ + x + x = 180",40° || 40° || 40°
13333,./geothought_images/geothought_13333.jpg,60^\circ,5,5,1.0,True,"OA \perp PA \implies \angle OAP = 90^\circ
\angle OAP = 90^\circ \land \angle P = 30^\circ \implies \angle AOP = 180^\circ - \angle OAP - \angle P = 60^\circ
OA = OC \land \angle AOC = 60^\circ \impli",60° || 60 || 60°
13334,./geothought_images/geothought_13334.jpg,130^\circ,5,5,1.0,True,"OB = OC \implies \triangle OBC \text{ is isosceles}
\triangle OBC \text{ is isosceles} \implies \angle OCB = \angle OBC
\angle OBC = 25^\circ \implies \angle OCB = 25^\circ
\angle BOC + \angle OBC + \",130 || 130 || 130
13335,./geothought_images/geothought_13335.jpg,30^\circ,5,5,1.0,True,"OA = OB \land \angle AOB = 60^\circ \implies \angle OAB = \angle ABO = \frac{180^\circ - 60^\circ}{2} = 60^\circ
\angle OAB = \angle ABO = 60^\circ \implies OA = OB = AB
\widehat{AB} = \angle AOB = 60",30 || 30 || 30
13336,./geothought_images/geothought_13336.jpg,45^\circ,5,5,1.0,True,"OA = OC
arc AC = arc CB = 90^\circ
\angle AOC = \text{measure of arc } AC = 90^\circ
OA = OC \implies \angle OAC = \angle ACO
\angle OAC + \angle ACO + \angle AOC = 180^\circ
Let \angle ACO = x, \angl",45° || 45° || 45°
13337,./geothought_images/geothought_13337.jpg,90^\circ,5,5,1.0,True,"AB \text{ diameter} \implies \overarc{AB} = 180^\circ
C \text{ is midpoint of } \overarc{AB} \implies \overarc{AC} = \overarc{CB}
\overarc{AB} = 180^\circ \implies \overarc{AC} = \frac{1}{2} \overarc{",90° || 90° || 90°
13338,./geothought_images/geothought_13338.jpg,45^\circ,5,5,1.0,True,"AB \text{ is a diameter of } O \implies \text{arc } AB = 180^\circ
C \text{ is midpoint of arc } AB \implies \text{arc } BC = \tfrac{1}{2} \text{arc } AB
arc AB = 180^\circ \implies \text{arc } BC = 9",45° || 45° || 45°
13339,./geothought_images/geothought_13339.jpg,40^\circ,5,5,1.0,True,"OA = AC \implies \angle OCA = \angle AOC
\angle OAC = 20^\circ
\angle OAC + \angle AOC + \angle OCA = 180^\circ
20^\circ + 2\angle AOC = 180^\circ
\angle AOC = 80^\circ
\widehat{AC} = \angle AOC = 80^",40° || 40° || 40°
13340,./geothought_images/geothought_13340.jpg,45^\circ,5,5,1.0,True,"AB \text{ is a diameter of } O \implies \widehat{AB} = 180^\circ
C \text{ is the midpoint of arc } AB \implies \widehat{AC} = \widehat{CB}
\widehat{AC} = \tfrac{1}{2}\widehat{AB} = \tfrac{1}{2}\cdot 1",45° || 45° || 45°
13341,./geothought_images/geothought_13341.jpg,20^\circ,5,5,1.0,True,"AB \text{ is the diameter of circle } O \implies \angle ACB = 90^\circ
\angle CBA = 20^\circ, \ \angle ACB = 90^\circ \implies \angle CAB = 180^\circ - 90^\circ - 20^\circ = 70^\circ
CD \perp AB \impl",20 || 20 || 20°
13342,./geothought_images/geothought_13342.jpg,75^\circ,5,5,1.0,True,"OA \text{ and } OD \text{ are radii of the circle with center } O \implies OA = OD
In \triangle OAD, OA = OD \implies \angle OAD = \angle ODA
\angle AOD = 30^\circ; Let \angle ODA = x; OA = OD \implie",75° || 75° || 75°
13343,./geothought_images/geothought_13343.jpg,15^\circ,5,5,1.0,True,"m\angle AOD = 30^\circ \implies m\widehat{AD} = 30^\circ
\angle ACD \text{ intercepts arc } \widehat{AD} \implies m\angle ACD = \frac{1}{2} m\widehat{AD}
m\widehat{AD} = 30^\circ \implies m\angle ACD ",15° || 15° || 15°
13344,./geothought_images/geothought_13344.jpg,150^\circ,5,5,1.0,True,"AB \text{ is the diameter of circle } O \implies \angle AOB = 180^\circ
\angle AOD = 30^\circ \implies \text{arc } AD = 30^\circ
\angle AOD + \angle DOB = \angle AOB
30^\circ + \angle DOB = 180^\circ ",150 || 150 || 150
13345,./geothought_images/geothought_13345.jpg,36^\circ,5,5,1.0,True,"BC \text{ tangent to circle } O \text{ at } B \implies \angle OBC = 90^\circ
In \triangle OBC, \angle OBC = 90^\circ \text{ and } \angle C = 18^\circ \Rightarrow \angle BOC = 180^\circ - \angle OBC - ",36° || 36° || 36°
13346,./geothought_images/geothought_13346.jpg,108^\circ,5,5,1.0,True,"OA = OB \implies \triangle OAB \text{ isosceles} \implies \angle OAB = \angle OBA
\angle BAC = 36^\circ \implies \angle OAB = 36^\circ
\angle OBA = 36^\circ
\angle AOB = 180^\circ - \angle OAB - \angl",108° || 108° || 108°
13347,./geothought_images/geothought_13347.jpg,18^\circ,5,5,1.0,True,"OB \perp BC \implies \angle OBC = 90^\circ
A,O,C \text{ are collinear} \implies \angle AOB + \angle BOC = 180^\circ
\angle AOB = 108^\circ
\angle BOC = 180^\circ - \angle AOB = 72^\circ
\angle OBC + \",18° || 18° || 18°
13348,./geothought_images/geothought_13348.jpg,50^\circ,5,5,1.0,True,"AB \text{ is a diameter} \implies \angle ACB = 90^\circ
\angle CBA = 20^\circ \implies \angle CAB = 70^\circ
\angle CBA \text{ subtends arc } CA \implies \text{arc } CA = 2 \cdot \angle CBA = 40^\circ",50° || 50° || 50°
13349,./geothought_images/geothought_13349.jpg,36^\circ,5,5,1.0,True,"OA = OB \implies \triangle OAB \text{ is isosceles}.
\angle OBA = \angle OAB.
\angle OAB = \angle BAC = 36^\circ \quad (O \in CA).\
\angle OBA = \angle OAB = 36^\circ \Rightarrow \angle OBA = 36^\circ",36° || 36° || 36°
